Original,Normalized
SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS PAC SMALL CONTRIBUTOR COMMITTEE,SOUTHERN CALIFORNIA DISTRICT COUNCIL OF LABORERS
EDISON INTERNATIONAL AND AFFILIATED ENTITIES (SOUTHERN CALIFORNIA EDISON),SOUTHERN CALIFORNIA EDISON
EDISON INTERNATIONAL AND AFFILIATED ENTITIES (SOUTHERN CALIFORNIA EDISON),SOUTHERN CALIFORNIA EDISON
"EDISON INTERNATIONAL AND AFFILIATED ENTITIES, SOUTHERN CALIFORNIA EDISON",SOUTHERN CALIFORNIA EDISON
EDISON INTERNATIONAL AND AFFILIATED ENTITIES/SOUTHERN CALIFORNIA EDISON,SOUTHERN CALIFORNIA EDISON
SOUTHERN CA PIPE TRADES DISTRICT COUNCIL #16,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES  DISTRICT COUNCIL #16 PAC,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16 PAC,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16 PAC SMALL CONTRIBUTOR COMMITTEE,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL #16 POLITICAL ACTION COMMITTEE,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16 PAC,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16 PAC SMALL CONTRIBUTOR COMMITTEE,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO. 16 POLITICAL ACTION COMMITTEE,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO.16,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO.16 PAC,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16
"SOUTHERN GLAZER'S WINE & SPIRITS, LLC",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE & SPIRITS, LLC(HARVEY R. CHAPLIN)",SOUTHERN GLAZER'S WINE & SPIRITS
SOUTHERN GLAZER'S WINE AND SPIRITS LLC,SOUTHERN GLAZER'S WINE & SPIRITS
SOUTHERN GLAZER'S WINE AND SPIRITS LLC (HARVEY R. CHAPLIN),SOUTHERN GLAZER'S WINE & SPIRITS
SOUTHERN GLAZER'S WINE AND SPIRITS LLC(HARVEY R. CHAPLIN),SOUTHERN GLAZER'S WINE & SPIRITS
SOUTHERN GLAZER'S WINE AND SPIRITS LLC(HARVEY R. CHAPLIN),SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC (HARVEY CHAPLIN)",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(BERNADETTE ALVAREZ)",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(HARVEY R. CHAPLIN)",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(NANCY SHIN)",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZER'S WINE AND SPIRITS, LLC(RYAN FLANIGAN)",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN GLAZERS WINE AND SPIRITS, LLC",SOUTHERN GLAZER'S WINE & SPIRITS
"SOUTHERN SIERRAS CHAPTER, NECA",SOUTHERN SIERRAS CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION
"SOUTHERN SIERRAS CHAPTER, NECA (RESTRICTED USE ACCOUNT)",SOUTHERN SIERRAS CHAPTER NATIONAL ELECTRICAL CONTRACTORS ASSOCIATION
SOUTHWEST AIRLINES CO,SOUTHWEST AIRLINES
SOUTHWEST AIRLINES CO,SOUTHWEST AIRLINES
SOUTHWEST AIRLINES CO.,SOUTHWEST AIRLINES
"SOUTHWEST AIRLINES, CO.",SOUTHWEST AIRLINES
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS PAC,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS POLITICAL  ACTION FUND,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS POLITICAL ACTION FUND,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS POLITICAL ACTION FUND (SCC),SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS POLITICAL ACTION FUND SCC,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
SOUTHWEST REGIONAL COUNCIL OF CARPENTERS POLITICAL ACTION FUND SMALL CONTRIBUTOR COMMITTEE,SOUTHWEST REGIONAL COUNCIL OF CARPENTERS
"SPANOS CORPORATION AND ITS AFFILIATE, SPANOS FAMILY MANAGEMENT, LLC",SPANOS FAMILY MANAGEMENT SPANOS CORPORATION
"SPANOS FAMILY MANAGEMENT, LLC SPANOS CORPORATION AND ITS AFFILIATE'",SPANOS FAMILY MANAGEMENT SPANOS CORPORATION
SPECIALTY EQUIPMENT MARKET ASSN & PERFORMANCE RACING INC. CA PAC,SPECIALTY EQUIPMENT MARKET ASSOCIATION
SPECIALTY EQUIPMENT MARKET ASSOCIATION,SPECIALTY EQUIPMENT MARKET ASSOCIATION
"SPECIALTY EQUIPMENT MARKET ASSOCIATION & PERFORMANCE RACING, INC.",SPECIALTY EQUIPMENT MARKET ASSOCIATION
"SPECIALTY EQUIPMENT MARKET ASSOCIATION & PERFORMANCE RACING, INC. (SEMA) CA PAC",SPECIALTY EQUIPMENT MARKET ASSOCIATION
"SPECIALTY EQUIPMENT MARKET ASSOCIATION & PERFORMANCE RACING, INC. CALIFORNIA PAC",SPECIALTY EQUIPMENT MARKET ASSOCIATION
"SPECIALTY EQUIPMENT MARKET ASSOCIATION AND PERFORMANCE RACING, INC.",SPECIALTY EQUIPMENT MARKET ASSOCIATION
"SPECIALTY EQUIPMENT MARKET ASSOCIATION AND PERFORMANCE RACING, INC. CALIFORNIA POLITICAL ACTION COMMITTEE",SPECIALTY EQUIPMENT MARKET ASSOCIATION
SPECIALTY EQUIPMENT MARKET ASSOCIATION CALIFORNIA POLITICAL ACTION COMMITTEE,SPECIALTY EQUIPMENT MARKET ASSOCIATION
SPRINKLER FITTERS & APPRENTICES LOCAL 483 LOCAL PAC,SPRINKLER FITTERS & APPRENTICES LOCAL 483
SPRINKLER FITTERS & APPRENTICES LOCAL 483 PAC,SPRINKLER FITTERS & APPRENTICES LOCAL 483
SPRINKLER FITTERS LOCAL 483 LEGISLATIVE PAC,SPRINKLER FITTERS LOCAL 483
SPRINKLER FITTERS LOCAL 483 STATEWIDE PAC SMALL CONTRIBUTOR COMMITTEE,SPRINKLER FITTERS LOCAL 483
SPRINKLER FITTERS LOCAL #709 (INTERMEDIARY FOR UNITEMIZED UNION MEMBER CONTRIBUTIONS),SPRINKLER FITTERS UNITED ASSOCIATION 709
SPRINKLER FITTERS UNITED ASSOCIATION 709 P.A.C,SPRINKLER FITTERS UNITED ASSOCIATION 709
SPRINKLER FITTERS UNITED ASSOCIATION 709 P.A.C.,SPRINKLER FITTERS UNITED ASSOCIATION 709
SPRINKLER FITTERS UNITED ASSOCIATION 709 PAC SCC,SPRINKLER FITTERS UNITED ASSOCIATION 709
SPRINKLER FITTERS UNITED ASSOCIATION 709-PAC/SCC,SPRINKLER FITTERS UNITED ASSOCIATION 709
"STACY AND WITBECK, INC (RESTRICTED USE ACCOUNT)",STACY AND WITBECK
"STACY AND WITBECK, INC.",STACY AND WITBECK
STANISLAUS FOOD PRODUCTS COMPANY,STANISLAUS FOOD PRODUCTS
"STANISLAUS FOOD PRODUCTS, LLC",STANISLAUS FOOD PRODUCTS
"DRURY, M.D., STANELY",STANLEY DRURY
STARS GAMING INC.,STARS GAMING
"STARS GAMING, INC.",STARS GAMING
STATE AFFILIATED COPS PROP. 34 COMMITEE (SACPAC),STATE AFFILIATED COPS PROP 34 COMMITTEE
STATE AFFILIATED COPS PROP. 34 COMMITTEE (SAC PAC),STATE AFFILIATED COPS PROP 34 COMMITTEE
MEMBERS' VOICE OF THE STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CA PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITTEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CA IE PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CA PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA INDEPENDENT EXPENDITURE PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC  SMALL CONTRIBUTOR COMMITTEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC - SMALL CONTRIBUTOR COMMITTEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITTEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
"STATE BUILDING AND CONSTRUCTION TRADES COUNCIL OF CALIFORNIA PAC, SMALL CONTRIBUTOR COMMITTEE",STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STATE BUILDING AND CONTRUCTION TRADES COUNCIL OF CALIFORNIA PAC SMALL CONTRIBUTOR COMMITTEE,STATE BUILDING & CONSTRUCTION TRADES COUNCIL OF CALIFORNIA
STEAMFITTERS & REFRIGERATION U A LOCAL 250 PAC,STEAMFITTERS & REFRIGERATION UA LOCAL 250
STEAMFITTERS & REFRIGERATION U.A. LOCAL 250 PAC SMALL CONTRIBUTOR COMMITTEE,STEAMFITTERS & REFRIGERATION UA LOCAL 250
STEAMFITTERS & REFRIGERATION UA LOCAL #250 PAC,STEAMFITTERS & REFRIGERATION UA LOCAL 250
STEAMFITTERS & REFRIGERATION UA LOCAL 250 PAC SMALL CONTRIBUTOR COMMITTEE,STEAMFITTERS & REFRIGERATION UA LOCAL 250
STEAMFITTERS & REFRIGERATION UA LOCAL 250,STEAMFITTERS & REFRIGERATION UNITED ASSOCIATION LOCAL 250
STEAMFITTERS LOCAL 342 PAC,STEAMFITTERS LOCAL 342
STEFANIE SAATHOFF,STEFANIE SAATHOFF
STEPHANIE SAATHOFF,STEFANIE SAATHOFF
STEINBERG FOR SACRAMENTO MAYOR 2020,STEINBERG FOR SACRAMENTO MAYOR
STEINBERG FOR SACRAMENTO MAYOR 2024,STEINBERG FOR SACRAMENTO MAYOR
STEPHEN BENNET FOR ASSEMBLY 2022,STEPHEN BENNET FOR ASSEMBLY
STEPHEN BENNETT FOR ASSEMBLY 2022,STEPHEN BENNET FOR ASSEMBLY
STEPHEN HO,STEPHEN HO
STEVEN OH,STEPHEN HO
STEPHEN HOLIFIELD D.D.S.,STEPHEN HOLIFIELD DDS
STEPHEN HOLIFIELD DDS,STEPHEN HOLIFIELD DDS
STEPHEN LAM FOR MONTEREY PARK CITY COUNCIL,STEPHEN LAM FOR MONTEREY PARK CITY COUNCIL
STEPHEN LAM FOR MONTEREY PARK CITY COUNCIL 2020,STEPHEN LAM FOR MONTEREY PARK CITY COUNCIL
STEPHEN LAU,STEPHEN LAU
STEPHEN LOWE,STEPHEN LAU
STERN FOR SENATE 2024,STERN FOR SENATE
STEVE BRADY,STEVE BRADY
STEVE BRODY,STEVE BRADY
STEVE COOLEY & ASSOCIATES INC.,STEVE COOLEY & ASSOCIATES
"STEVE COOLEY & ASSOCIATES, INC.",STEVE COOLEY & ASSOCIATES
STEVE BALLMER,STEVEN A. BALLMER
STEVEN A. BALLMER AND AFFILIATED ENTITIES,STEVEN A. BALLMER
S.R. BRAY LLC DBA POWERPLUS! - STEVE BRAY,STEVEN BRAY
SR BRAY LLC,STEVEN BRAY
"ESMOND, STEVE",STEVEN ESMOND
STEVEN GOLDBERG,STEVEN GOLDBERG
STEVEN H. GOLDBERG,STEVEN GOLDBERG
"HARO, STEVE",STEVEN HARO
STEVEN HWANG,STEVEN HWANG
STEVEN WONG,STEVEN HWANG
STEVEN LEE,STEVEN LEE
STEVEN LI,STEVEN LEE
STEVEN PAUL,STEVEN PAUL
STEVEN PAULL,STEVEN PAUL
"STEVENS CREEK QUARRY, INC.",STEVENS CREEK QUARRY
"STEVENS CREEK QUARRY, INC. (RESTRICTED USE ACCOUNT)",STEVENS CREEK QUARRY
STRAIGHT SMILE LLC,STRAIGHT SMILE
STRAIGHT SMILE LLC(SEPI ABBASI),STRAIGHT SMILE
"STRAIGHT SMILE, LLC",STRAIGHT SMILE
"STRAIGHT SMILE, LLC(SEPI ABBASI)",STRAIGHT SMILE
"STRATEGIC LEGAL PRACTICES, APC",STRATEGIC LEGAL PRACTICES
"STRIPE, INC.",STRIPE
STUART WOOLF,STUART WOOLF
STUART WUOLF,STUART WOOLF
SULEYMAN YESILYURT,SULEYMAN YESILYURT
YESILYURT SULEYMAN,SULEYMAN YESILYURT
"SUNKIST GROWERS, INC.",SUNKIST
SUNKIST POLITICAL ACTION COMMITTEE,SUNKIST
SUNNOVA ENERGY CORPORATION,SUNNOVA ENERGY CORPORATION
SUNOVA ENERGY CORPORATION,SUNNOVA ENERGY CORPORATION
SUNOVION PHARMACEUTICALS INC.,SUNOVION PHARMACEUTICALS
"SUNOVION PHARMACEUTICALS, INC.",SUNOVION PHARMACEUTICALS
SUN PAC SPONSORED BY CALIFORNIA SOLAR & STORAGE ASSOCIATION,SUNPAC
SUNPAC SPONSORED BY CALIFORNIA SOLAR & STORAGE ASSOCIATION,SUNPAC
SUNPOWER CORPORATION SYSTEMS,SUNPOWER CORPORATION SYSTEMS
"SUNPOWER CORPORATION, SYSTEMS",SUNPOWER CORPORATION SYSTEMS
SUNRUN INC,SUNRUN
SUNRUN INC.,SUNRUN
"SUNRUN, INC.",SUNRUN
"GIESBURG, SUSAN",SUSAN GIESBERG
SUSAN H MCKEE,SUSAN H MCKEE
SUSAN H MCKEE,SUSAN H MCKEE
SUSAN H. MCKEE,SUSAN H MCKEE
SUSAN MCKEE,SUSAN H MCKEE
SUSAN N. ROBINSON,SUSAN N ROBINSON
SUSAN ROBINSON,SUSAN N ROBINSON
SUSAN RUBIO FOR SENATE 2022,SUSAN RUBIO FOR SENATE
SUSAN SHEA,SUSAN SHEA
SUSAN SHEU,SUSAN SHEA
"STACEYHENWOOD, SUSAN",SUSAN STACEY-HENWOOD
SUSHMA D. TAYLOR,SUSHMA D TAYLOR
SUSHMA TAYLOR,SUSHMA D TAYLOR
SUTTER EAST BAY MEDICAL GROUP,SUTTER EAST BAY MEDICAL GROUP
SUTTER EAST BAY MEDICAL GROUP INC.,SUTTER EAST BAY MEDICAL GROUP
SUTTER NORTH MEDICAL GROUP,SUTTER NORTH MEDICAL GROUP
SUTTER NORTH MEDICAL GROUP INC.,SUTTER NORTH MEDICAL GROUP
SYCUAN BAND OF KUMEYAAY NATION,SYCUAN BAND OF THE KUMEYAAY NATION
SYNGENTA CROP PROTECTION LLC(BEN SACHER),SYNGENTA CROP PROTECTION
"SYNGENTA CROP PROTECTION, LLC(BEN SACHER)",SYNGENTA CROP PROTECTION
"SYSCO CORP GOOD GOVERNMENT COMMITTEE, INC.",SYSCO
SYSCO CORP. GOOD GOVERNMENT COMMITTEE  INC,SYSCO
"SYSCO CORP. GOOD GOVERNMENT COMMITTEE, INC.",SYSCO
"SYSCO CORPORATION GOOD GOVERNMENT COMMITTEE INC., FEDERAL PAC",SYSCO
"SYSCO CORPORATION GOOD GOVERNMENT COMMITTEE, INC. FEDERAL PAC",SYSCO
"T MOBILE USA, INC.",T-MOBILE USA
T-MOBILE USA INC.,T-MOBILE USA
T-MOBILE USA INC.,T-MOBILE USA
"T-MOBILE USA, INC",T-MOBILE USA
"T-MOBILE USA, INC.",T-MOBILE USA
TAKEDA PHARMACEUTICALS AMERICA INC.,TAKEDA PHARMACEUTICALS
"TAKEDA PHARMACEUTICALS AMERICA, INC.",TAKEDA PHARMACEUTICALS
"TAKEDA PHARMACEUTICALS AMERICAS, INC",TAKEDA PHARMACEUTICALS
"TAKEDA PHARMACEUTICALS AMERICAS, INC.",TAKEDA PHARMACEUTICALS
TAKEDA PHARMACEUTICALS USA,TAKEDA PHARMACEUTICALS
TAKEDA PHARMACEUTICALS USA INC.,TAKEDA PHARMACEUTICALS
"TAKEDA PHARMACEUTICALS USA, INC.",TAKEDA PHARMACEUTICALS
TAM M. MA,TAM M MA
TAM MA,TAM M MA
TAM NGUYEN,TAM NGUYEN
TAMMY NGUYEN,TAM NGUYEN
"SMECKER HANE, TAMMY",TAMMY SMECKER-HANE
TASHA  BOERNER HORVATH FOR ASSEMBLY 2022,TASHA BOERNER HORVATH FOR ASSEMBLY
TASHA BOERNER HORVATH FOR ASSEMBLY 2022,TASHA BOERNER HORVATH FOR ASSEMBLY
TAYLOR & RING,TAYLOR & RING
"TAYLOR & RING, LLP",TAYLOR & RING
TAYLOR FRESH FOODS,TAYLOR FARMS
"TAYLOR FRESH FOODS, INC.",TAYLOR FARMS
TAYLOR MORRISON INC. FEDERAL PAC,TAYLOR MORRISON FEDERAL
"TAYLOR MORRISON, INC. FEDERAL PAC",TAYLOR MORRISON FEDERAL
TDM ARCHITECTS  INC,TDM ARCHITECTS
"TDM ARCHITECTS, INC",TDM ARCHITECTS
TEAMSTERS DRIVE COMMITTEE,TEAMSTERS DRIVE COMMITTEE
TEAMSTERS LOCAL UNION #350 PAC,TEAMSTERS LOCAL UNION 350
TEAMSTERS LOCAL UNION 350 PAC,TEAMSTERS LOCAL UNION 350
TECHNOLOGY CREDIT UNION,TECHNOLOGY CREDIT UNION
TECHNOLOGY CREDIT UNION (INDEP EXENDITURE ACCOUNT),TECHNOLOGY CREDIT UNION
TECHNET,TECHNOLOGY NETWORK (TECHNET)
TECHNET POLITICAL ACTION COMMITTEE,TECHNOLOGY NETWORK (TECHNET)
TECHNOLOGY NETWORK (TECHNET) CALIFORNIA PAC,TECHNOLOGY NETWORK (TECHNET)
TECHNOLOGY NETWORK TECHNET CALIFORNIA PAC,TECHNOLOGY NETWORK (TECHNET)
TED JONES,TED JONES
TODD JONES,TED JONES
TEICHERT CONSTRUCTION,TEICHERT
TEICHERT CONSTRUCTION (RESTRICTED USE ACCOUNT),TEICHERT
TEICHERT INC,TEICHERT
"TEICHERT, INC.",TEICHERT
TELACU CONSTRUCTION MANAGEMENT  INC,TELACU CONSTRUCTION MANAGEMENT
"TELACU CONSTRUCTION MANAGEMENT, INC",TELACU CONSTRUCTION MANAGEMENT
"TELACU CONSTRUCTION MANAGEMENT, INC.",TELACU CONSTRUCTION MANAGEMENT
TELACU INDUSTRIES INC.,TELACU INDUSTRIES
"TELACU INDUSTRIES, INC.",TELACU INDUSTRIES
TENET HEALTH CARE,TENET HEALTH CARE
TENET HEALTHCARE,TENET HEALTH CARE
TENET HEALTH,TENET HEALTHCARE CORPORATION
TERRANOVA RANCH INC,TERRANOVA RANCH
TERRANOVA RANCH INC.,TERRANOVA RANCH
TERRY L SINGLETON,TERRY L SINGLETON
TERRY L. SINGLETON,TERRY L SINGLETON
TESLA  INC,TESLA
TESLA INC.,TESLA
"TESLA, INC.",TESLA
THANG VU,THANG VU
TONG WU,THANG VU
THE BICYCLE HOTEL & CASINO,THE BICYCLE HOTEL & CASINO
THE BICYCLE HOTEL CASINO,THE BICYCLE HOTEL & CASINO
THE CALIFORNIA SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS PAC,THE CALIFORNIA SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS
THE CLAY COMPANY INC.,THE CLAY COMPANY
"THE CLAY COMPANY, INC.",THE CLAY COMPANY
THE COMMERCE HOTEL & CASINO,THE COMMERCE HOTEL & CASINO
THE COMMERCE HOTEL CASINO,THE COMMERCE HOTEL & CASINO
DOCTOR'S COMPANY,THE DOCTORS COMPANY
DOCTORS COMPANY,THE DOCTORS COMPANY
THE DOCTORS COMPANY PAC,THE DOCTORS COMPANY
THE HARTFORD  ADVOCATES FUND,THE HARTFORD ADVOCATES FUND
THE HARTFORD ADVOCATES FUND,THE HARTFORD ADVOCATES FUND
"THE HARTFORD FINANCIAL SERVICES GROUP, INC PAC",THE HARTFORD FINANCIAL SERVICES GROUP
"THE HARTFORD FINANCIAL SERVICES GROUP, INC. FEDERAL PAC (AKA THE HARTFORD ADVOCATES FUND)",THE HARTFORD FINANCIAL SERVICES GROUP
"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC",THE HARTFORD FINANCIAL SERVICES GROUP
"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)(FED PAC ID#C00168864)",THE HARTFORD FINANCIAL SERVICES GROUP
THE HOME DEPOT INC PAC,THE HOME DEPOT
THE HOME DEPOT INC. FEDERAL PAC,THE HOME DEPOT
THE HOME DEPOT INC. PAC,THE HOME DEPOT
THE HOME DEPOT INC. PAC (FEC PAC ID# C00284558),THE HOME DEPOT
THE HOME DEPOT INC. PAC (FED PAC ID #C00284885),THE HOME DEPOT
THE HOME DEPOT INC. PAC (FED PAC ID C00284885),THE HOME DEPOT
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE,THE HOME DEPOT
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE (FED PAC ID # C00284885),THE HOME DEPOT
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE (FED PAC ID #C00284885),THE HOME DEPOT
THE HOME DEPOT INC. POLITICAL ACTION COMMITTEE (FED PAC ID C00284885),THE HOME DEPOT
"THE HOME DEPOT, INC. FEDERAL PAC",THE HOME DEPOT
"THE HOME DEPOT, INC. PAC",THE HOME DEPOT
"THE HOME DEPOT, INC. PAC (FEC ID #C00284885)",THE HOME DEPOT
"THE HOME DEPOT, INC., FEDERAL PAC",THE HOME DEPOT
LOS ANGELES COUNTY LINCOLN CLUBS PAC (STATE),THE LINCOLN CLUB OF LOS ANGELES COUNTY
LINCOLN CLUB OF NORTHERN CALIFORNIA,THE LINCOLN CLUB OF NORTHERN CALIFORNIA
LINCOLN CLUB OF ORANGE STATE PAC,THE LINCOLN CLUB OF ORANGE COUNTY
THE LINCOLN CLUB OF ORANGE COUNTY STATE PAC,THE LINCOLN CLUB OF ORANGE COUNTY
THE LINCOLN CLUB OF ORANGE STATE PAC,THE LINCOLN CLUB OF ORANGE COUNTY
THE LINCOLN CLUB OF SAN DIEGO COUNTY,THE LINCOLN CLUB OF SAN DIEGO COUNTY
"THE PALACE POKER CASINO, LLC(CATHERINE AGANON)",THE PALACE POKER CASINO
"TPCO US HOLDING, LLC DBA THE PARENT COMPANY",THE PARENT COMPANY
"TPCO US HOLDING, LLC DBATHE PARENT COMPANY",THE PARENT COMPANY
"THE PLUMBING, PIPING & MECHANICAL CONTRACTORS PAC","THE PLUMBING, PIPING & MECHANICAL CONTRACTORS"
"THE PLUMBING, PIPING & MECHANICAL CONTRACTORS PAC SPONSORED BY CA LEGIS. CONFERENCE OF PLUMBING, HEATING & PIPING INDUSTRY","THE PLUMBING, PIPING & MECHANICAL CONTRACTORS"
"LOVEPOOL BAR, LLC DBA THE SHUTTLE",THE SHUTTLE
"LOVEPOOL BAR, LLC DBA THE SHUTTLE( )",THE SHUTTLE
THE SIX PAC (FEDERAL PAC ID #C00691790),THE SIX
THE SIX PAC (FEDERAL PAC ID #C00691790),THE SIX
THE SIX PAC (FEDERAL PAC ID# C00691790),THE SIX
THE SIX PAC (FEDERAL PAC ID#C0061790),THE SIX
THE WONDERFUL COMPANY LLC,THE WONDERFUL COMPANY
THE WONDERFUL COMPANY LLC (STEWART A. RESNICK),THE WONDERFUL COMPANY
THE WONDERFUL COMPANY LLC(STEWART A. RESNICK),THE WONDERFUL COMPANY
"THE WONDERFUL COMPANY, LLC/ STEWART A. RESNICK AND AFFILIATED ENTITIES",THE WONDERFUL COMPANY
"THE WONDERFUL COMPANY, LLC/STEWART A. RESNICK AND AFFILIATED ENTITIES",THE WONDERFUL COMPANY
THE ZENITH,THE ZENITH
THE ZENITH INSURANCE COMPANY,THE ZENITH
THEZENITH,THE ZENITH
ZENITH INSURANCE COMPANY,THE ZENITH
THERESA A. SOREY,THERESA A SOREY
THERESA SOREY,THERESA A SOREY
"CALLICUT, THOMAS",THOMAS CALLICUTT
"ELLLIS, THOMAS",THOMAS ELLIS
THOMAS LAM,THOMAS LAM
THOMAS S. LAM,THOMAS LAM
THOMAS O'BRIEN,THOMAS O'BRIEN
THOMAS OBRIEN,THOMAS O'BRIEN
THOMAS W. SUDBERRY JR.,THOMAS W SUDBERRY JR
"THOMAS W. SUDBERRY, JR.",THOMAS W SUDBERRY JR
THOMPSON'S TOYOTA OF PLACERVILLE,THOMPSON'S TOYOTA OF PLACERVILLE
THOMPSONS TOYOTA OF PLACERVILLE,THOMPSON'S TOYOTA OF PLACERVILLE
TIANXIN (TONY) NIE,TIANXIN (TONY) NIE
